Symbol,Date,Close,Volume,Dayoff
SSI,2022-04-18,33319,17560000,No
STB,2022-04-18,29000,14860000,No
TCB,2022-04-18,44850,11510000,No
TPB,2022-04-18,37900,3140000,No
VCB,2022-04-18,77700,1240000,No
VHM,2022-04-18,67820,5670000,No
VIB,2022-04-18,32000,2200000,No
VIC,2022-04-18,79500,2980000,No
VJC,2022-04-18,138300,777600,No
VNM,2022-04-18,74439,2560000,No
VPB,2022-04-18,24433,43130000,No
VRE,2022-04-18,31350,3520000,No
ACB,2022-04-19,25320,6560000,No
BID,2022-04-19,37950,2320000,No
BVH,2022-04-19,65700,2630000,No
CTG,2022-04-19,28750,4640000,No
FPT,2022-04-19,92260,5680000,No
GAS,2022-04-19,110876,676400,No
GVR,2022-04-19,35000,2940000,No
HDB,2022-04-19,20720,3850000,No
HPG,2022-04-19,32770,24770000,No
KDH,2022-04-19,45545,1460000,No
MBB,2022-04-19,24416,15300000,No
MSN,2022-04-19,119620,943100,No
MWG,2022-04-19,77496,6570000,No
NVL,2022-04-19,82000,3030000,No
PDR,2022-04-19,62949,3660000,No
PLX,2022-04-19,51000,1350000,No
POW,2022-04-19,13500,11660000,No
SAB,2022-04-19,168900,319300,No
SSI,2022-04-19,31098,12830000,No
STB,2022-04-19,27500,15850000,No
TCB,2022-04-19,43700,7230000,No
TPB,2022-04-19,36200,1930000,No
VCB,2022-04-19,77700,1000000,No
VHM,2022-04-19,66945,2730000,No
VIB,2022-04-19,31482,1280000,No
VIC,2022-04-19,78800,1820000,No
VJC,2022-04-19,143100,1010000,No
VNM,2022-04-19,73473,1670000,No
VPB,2022-04-19,23866,36180000,No
VRE,2022-04-19,30850,3400000,No
ACB,2022-04-20,25520,5610000,No
BID,2022-04-20,37950,1460000,No
BVH,2022-04-20,64000,2740000,No
CTG,2022-04-20,28700,4260000,No
FPT,2022-04-20,92260,3950000,No
GAS,2022-04-20,103770,1410000,No
GVR,2022-04-20,32550,2850000,No
HDB,2022-04-20,20600,3940000,No
HPG,2022-04-20,32694,17210000,No
KDH,2022-04-20,45364,1330000,No
MBB,2022-04-20,24583,15640000,No
MSN,2022-04-20,123392,1120000,No
MWG,2022-04-20,77496,3800000,No
NVL,2022-04-20,81400,3470000,No
PDR,2022-04-20,63500,2780000,No
PLX,2022-04-20,51300,1730000,No
POW,2022-04-20,13050,16670000,No
SAB,2022-04-20,172000,322500,No
SSI,2022-04-20,31276,10800000,No
STB,2022-04-20,27550,12020000,No
TCB,2022-04-20,43050,7910000,No
TPB,2022-04-20,35500,3760000,No
VCB,2022-04-20,78400,904600,No
VHM,2022-04-20,64905,5980000,No
VIB,2022-04-20,30630,889780,No
VIC,2022-04-20,79300,1710000,No
VJC,2022-04-20,142000,771600,No
VNM,2022-04-20,73086,1930000,No
VPB,2022-04-20,23466,32000000,No
VRE,2022-04-20,30650,3600000,No
ACB,2022-04-21,25200,7370000,No
BID,2022-04-21,38500,2089999,No
BVH,2022-04-21,66500,3570000,No
CTG,2022-04-21,29000,5310000,No
FPT,2022-04-21,92260,4880000,No
GAS,2022-04-21,102212,1070000,No
GVR,2022-04-21,30500,4400000,No
HDB,2022-04-21,19920,5940000,No
HPG,2022-04-21,32808,23160000,No
KDH,2022-04-21,43636,1820000,No
MBB,2022-04-21,25000,15130000,No
MSN,2022-04-21,122101,1510000,No
MWG,2022-04-21,77247,4610000,No
NVL,2022-04-21,80100,4660000,No
PDR,2022-04-21,63400,3030000,No
PLX,2022-04-21,50300,2000000,No
POW,2022-04-21,13300,16250000,No
SAB,2022-04-21,169700,501700,No
SSI,2022-04-21,32031,13350000,No
STB,2022-04-21,27650,9900000,No
TCB,2022-04-21,43600,10020000,No
TPB,2022-04-21,34800,3720000,No
VCB,2022-04-21,78400,2180000,No
VHM,2022-04-21,62184,6540000,No
VIB,2022-04-21,31111,2120000,No
VIC,2022-04-21,77500,2680000,No
VJC,2022-04-21,136500,732600,No
VNM,2022-04-21,72506,4620000,No
VPB,2022-04-21,23666,28380000,No
VRE,2022-04-21,30500,5570000,No
ACB,2022-04-22,25840,6490000,No
BID,2022-04-22,38500,2630000,No
BVH,2022-04-22,63000,3200000,No
CTG,2022-04-22,29400,3590000,No
FPT,2022-04-22,91519,6850000,No
GAS,2022-04-22,109319,1340000,No
GVR,2022-04-22,29500,4600000,No
HDB,2022-04-22,20120,4179999,No
HPG,2022-04-22,33148,16510000,No
KDH,2022-04-22,44545,2300000,No
MBB,2022-04-22,25000,13740000,No
MSN,2022-04-22,122399,1750000,No
MWG,2022-04-22,77397,8100000,No
NVL,2022-04-22,81000,2610000,No
PDR,2022-04-22,64900,3840000,No
PLX,2022-04-22,50100,2089999,No
POW,2022-04-22,13350,9010000,No
SAB,2022-04-22,170300,373200,No
SSI,2022-04-22,32031,7530000,No
STB,2022-04-22,28800,11530000,No
TCB,2022-04-22,44100,6680000,No
TPB,2022-04-22,35200,2540000,No
VCB,2022-04-22,82200,2780000,No
VHM,2022-04-22,62865,6190000,No
VIB,2022-04-22,31482,1420000,No
VIC,2022-04-22,77700,1870000,No
VJC,2022-04-22,138200,910800,No
VNM,2022-04-22,73376,2800000,No
VPB,2022-04-22,24533,34060000,No
VRE,2022-04-22,30900,3240000,No
ACB,2022-04-23,25840,6490000,Yes
BID,2022-04-23,38500,2630000,Yes
BVH,2022-04-23,63000,3200000,Yes
CTG,2022-04-23,29400,3590000,Yes
FPT,2022-04-23,91519,6850000,Yes
GAS,2022-04-23,109319,1340000,Yes
GVR,2022-04-23,29500,4600000,Yes
HDB,2022-04-23,20120,4179999,Yes
HPG,2022-04-23,33148,16510000,Yes
KDH,2022-04-23,44545,2300000,Yes
MBB,2022-04-23,25000,13740000,Yes
MSN,2022-04-23,122399,1750000,Yes
MWG,2022-04-23,77397,8100000,Yes
NVL,2022-04-23,81000,2610000,Yes
PDR,2022-04-23,64900,3840000,Yes
PLX,2022-04-23,50100,2089999,Yes
POW,2022-04-23,13350,9010000,Yes
SAB,2022-04-23,170300,373200,Yes
SSI,2022-04-23,32031,7530000,Yes
STB,2022-04-23,28800,11530000,Yes
TCB,2022-04-23,44100,6680000,Yes
TPB,2022-04-23,35200,2540000,Yes
VCB,2022-04-23,82200,2780000,Yes
VHM,2022-04-23,62865,6190000,Yes
VIB,2022-04-23,31482,1420000,Yes
VIC,2022-04-23,77700,1870000,Yes
VJC,2022-04-23,138200,910800,Yes
VNM,2022-04-23,73376,2800000,Yes
VPB,2022-04-23,24533,34060000,Yes
VRE,2022-04-23,30900,3240000,Yes
ACB,2022-04-24,25840,6490000,Yes
BID,2022-04-24,38500,2630000,Yes
BVH,2022-04-24,63000,3200000,Yes
CTG,2022-04-24,29400,3590000,Yes
FPT,2022-04-24,91519,6850000,Yes
GAS,2022-04-24,109319,1340000,Yes
GVR,2022-04-24,29500,4600000,Yes
HDB,2022-04-24,20120,4179999,Yes
HPG,2022-04-24,33148,16510000,Yes
KDH,2022-04-24,44545,2300000,Yes
MBB,2022-04-24,25000,13740000,Yes
MSN,2022-04-24,122399,1750000,Yes
MWG,2022-04-24,77397,8100000,Yes
NVL,2022-04-24,81000,2610000,Yes
PDR,2022-04-24,64900,3840000,Yes
PLX,2022-04-24,50100,2089999,Yes
POW,2022-04-24,13350,9010000,Yes
SAB,2022-04-24,170300,373200,Yes
SSI,2022-04-24,32031,7530000,Yes
STB,2022-04-24,28800,11530000,Yes
TCB,2022-04-24,44100,6680000,Yes
TPB,2022-04-24,35200,2540000,Yes
VCB,2022-04-24,82200,2780000,Yes
VHM,2022-04-24,62865,6190000,Yes
VIB,2022-04-24,31482,1420000,Yes
VIC,2022-04-24,77700,1870000,Yes
VJC,2022-04-24,138200,910800,Yes
VNM,2022-04-24,73376,2800000,Yes
VPB,2022-04-24,24533,34060000,Yes
VRE,2022-04-24,30900,3240000,Yes
ACB,2022-04-25,24400,10300000,No
BID,2022-04-25,35850,2950000,No
BVH,2022-04-25,58600,2720000,No
CTG,2022-04-25,27350,6290000,No
FPT,2022-04-25,85176,5530000,No
GAS,2022-04-25,101726,684200,No
HDB,2022-04-25,18840,5050000,No
HPG,2022-04-25,30840,37770000,No
KDH,2022-04-25,41818,1150000,No
MBB,2022-04-25,23416,19440000,No
MSN,2022-04-25,115153,1080000,No
MWG,2022-04-25,71982,7420000,No
NVL,2022-04-25,80100,3660000,No
PDR,2022-04-25,62000,1850000,No
PLX,2022-04-25,46600,2300000,No
POW,2022-04-25,12450,13770000,No
SAB,2022-04-25,158400,258899,No
SSI,2022-04-25,29810,11860000,No
STB,2022-04-25,26800,14390000,No
TCB,2022-04-25,41050,12320000,No
TPB,2022-04-25,34500,3410000,No
VCB,2022-04-25,81800,2480000,No
VHM,2022-04-25,61213,6860000,No
VIB,2022-04-25,29593,1580000,No
VIC,2022-04-25,76200,2740000,No
VJC,2022-04-25,131000,637900,No
VNM,2022-04-25,71056,2660000,No
VPB,2022-04-25,22833,49110000,No
VRE,2022-04-25,29050,5630000,No
ACB,2022-04-26,24720,7630000,No
BID,2022-04-26,36900,1860000,No
BVH,2022-04-26,61900,2890000,No
CTG,2022-04-26,27650,5980000,No
FPT,2022-04-26,85917,6520000,No
GAS,2022-04-26,106106,669700,No
GVR,2022-04-26,28500,2029999,No
HDB,2022-04-26,19600,5480000,No
HPG,2022-04-26,31181,30260000,No
KDH,2022-04-26,42682,1660000,No
MBB,2022-04-26,24458,17740000,No
MSN,2022-04-26,115153,2210000,No
MWG,2022-04-26,73919,5440000,No
NVL,2022-04-26,81000,4530000,No
PDR,2022-04-26,62700,3030000,No
PLX,2022-04-26,47800,2040000,No
POW,2022-04-26,13000,12860000,No
SAB,2022-04-26,169000,440300,No
SSI,2022-04-26,30654,13540000,No
STB,2022-04-26,27400,11110000,No
TCB,2022-04-26,41500,11120000,No
TPB,2022-04-26,34950,3800000,No
VCB,2022-04-26,80500,1910000,No
VHM,2022-04-26,63156,6320000,No
VIB,2022-04-26,30445,1460000,No
VIC,2022-04-26,78000,3660000,No
VJC,2022-04-26,129000,681900,No
VNM,2022-04-26,73376,3880000,No
VPB,2022-04-26,24266,33970000,No
VRE,2022-04-26,31050,6140000,No
ACB,2022-04-27,24720,3540000,No
BID,2022-04-27,37200,748100,No
BVH,2022-04-27,61500,1140000,No
CTG,2022-04-27,28300,3380000,No
FPT,2022-04-27,84846,3040000,No
GAS,2022-04-27,108053,789600,No
HDB,2022-04-27,20000,3100000,No
HPG,2022-04-27,32165,24410000,No
KDH,2022-04-27,42727,1070000,No
MBB,2022-04-27,24750,8610000,No
MSN,2022-04-27,118131,1240000,No
MWG,2022-04-27,73124,3440000,No
NVL,2022-04-27,81300,2140000,No
PDR,2022-04-27,62000,2530000,No
PLX,2022-04-27,48300,593900,No
POW,2022-04-27,12950,6920000,No
SAB,2022-04-27,169000,146500,No
SSI,2022-04-27,30565,5440000,No
STB,2022-04-27,28200,8590000,No
TCB,2022-04-27,41600,6150000,No
TPB,2022-04-27,34800,2240000,No
VCB,2022-04-27,81500,1430000,No
VHM,2022-04-27,63156,4770000,No
VIB,2022-04-27,30963,913000,No
VIC,2022-04-27,78000,2790000,No
VJC,2022-04-27,129000,483300,No
VNM,2022-04-27,72506,1830000,No
VPB,2022-04-27,23966,18700000,No
VRE,2022-04-27,30500,4010000,No
ACB,2022-04-28,24800,1880000,No
BID,2022-04-28,36700,974900,No
BVH,2022-04-28,60000,977400,No
CTG,2022-04-28,28200,2069999,No
FPT,2022-04-28,86906,3040000,No
GAS,2022-04-28,104841,215400,No
GVR,2022-04-28,28750,1100000,No
HDB,2022-04-28,20160,3550000,No
HPG,2022-04-28,32619,17700000,No
KDH,2022-04-28,42727,586080,No
MBB,2022-04-28,24541,7520000,No
MSN,2022-04-28,115649,837600,No
MWG,2022-04-28,72031,3050000,No
NVL,2022-04-28,81700,3170000,No
PDR,2022-04-28,62000,2120000,No
PLX,2022-04-28,47800,609700,No
POW,2022-04-28,12800,5830000,No
SAB,2022-04-28,165000,43700,No
SSI,2022-04-28,29765,6600000,No
STB,2022-04-28,27700,6520000,No
TCB,2022-04-28,42300,4730000,No
TPB,2022-04-28,33600,1820000,No
VCB,2022-04-28,81500,564100,No
VHM,2022-04-28,62670,6290000,No
VIB,2022-04-28,30667,667980,No
VIC,2022-04-28,77900,1390000,No
VJC,2022-04-28,129000,393400,No
VNM,2022-04-28,71829,1910000,No
VPB,2022-04-28,24333,16690000,No
VRE,2022-04-28,29850,3490000,No
ACB,2022-04-29,26160,5800000,No
BID,2022-04-29,37250,1520000,No
BVH,2022-04-29,62100,1650000,No
CTG,2022-04-29,27750,5950000,No
FPT,2022-04-29,86494,4790000,No
GAS,2022-04-29,103186,548300,No
GVR,2022-04-29,28850,1750000,No
HDB,2022-04-29,20240,2810000,No
HPG,2022-04-29,32770,16050000,No
KDH,2022-04-29,43545,1990000,No
MBB,2022-04-29,24833,10180000,No
MSN,2022-04-29,115153,1100000,No
MWG,2022-04-29,74118,3480000,No
NVL,2022-04-29,82000,3230000,No
PDR,2022-04-29,62100,2029999,No
PLX,2022-04-29,48000,871300,No
POW,2022-04-29,13150,10360000,No
SAB,2022-04-29,162100,161500,No
SSI,2022-04-29,29810,9910000,No
STB,2022-04-29,27700,11170000,No
TCB,2022-04-29,44000,9800000,No
TPB,2022-04-29,33600,3020000,No
VCB,2022-04-29,80900,1260000,No
VHM,2022-04-29,63156,6820000,No
VIB,2022-04-29,31852,1980000,No
VIC,2022-04-29,80000,2150000,No
VJC,2022-04-29,129900,547400,No
VNM,2022-04-29,71732,1630000,No
VPB,2022-04-29,24466,19880000,No
VRE,2022-04-29,30900,4190000,No
ACB,2022-04-30,26160,5800000,Yes
BID,2022-04-30,37250,1520000,Yes
BVH,2022-04-30,62100,1650000,Yes
CTG,2022-04-30,27750,5950000,Yes
FPT,2022-04-30,86494,4790000,Yes
GAS,2022-04-30,103186,548300,Yes
GVR,2022-04-30,28850,1750000,Yes
HDB,2022-04-30,20240,2810000,Yes
HPG,2022-04-30,32770,16050000,Yes
KDH,2022-04-30,43545,1990000,Yes
MBB,2022-04-30,24833,10180000,Yes
MSN,2022-04-30,115153,1100000,Yes
MWG,2022-04-30,74118,3480000,Yes
NVL,2022-04-30,82000,3230000,Yes
PDR,2022-04-30,62100,2029999,Yes
PLX,2022-04-30,48000,871300,Yes
POW,2022-04-30,13150,10360000,Yes
SAB,2022-04-30,162100,161500,Yes
SSI,2022-04-30,29810,9910000,Yes
STB,2022-04-30,27700,11170000,Yes
TCB,2022-04-30,44000,9800000,Yes
TPB,2022-04-30,33600,3020000,Yes
VCB,2022-04-30,80900,1260000,Yes
VHM,2022-04-30,63156,6820000,Yes
VIB,2022-04-30,31852,1980000,Yes
VIC,2022-04-30,80000,2150000,Yes
VJC,2022-04-30,129900,547400,Yes
VNM,2022-04-30,71732,1630000,Yes
VPB,2022-04-30,24466,19880000,Yes
VRE,2022-04-30,30900,4190000,Yes
ACB,2022-05-01,26160,5800000,Yes
BID,2022-05-01,37250,1520000,Yes
BVH,2022-05-01,62100,1650000,Yes
CTG,2022-05-01,27750,5950000,Yes
FPT,2022-05-01,86494,4790000,Yes
GAS,2022-05-01,103186,548300,Yes
GVR,2022-05-01,28850,1750000,Yes
HDB,2022-05-01,20240,2810000,Yes
HPG,2022-05-01,32770,16050000,Yes
KDH,2022-05-01,43545,1990000,Yes
MBB,2022-05-01,24833,10180000,Yes
MSN,2022-05-01,115153,1100000,Yes
MWG,2022-05-01,74118,3480000,Yes
NVL,2022-05-01,82000,3230000,Yes
PDR,2022-05-01,62100,2029999,Yes
PLX,2022-05-01,48000,871300,Yes
POW,2022-05-01,13150,10360000,Yes
SAB,2022-05-01,162100,161500,Yes
SSI,2022-05-01,29810,9910000,Yes
STB,2022-05-01,27700,11170000,Yes
TCB,2022-05-01,44000,9800000,Yes
TPB,2022-05-01,33600,3020000,Yes
VCB,2022-05-01,80900,1260000,Yes
VHM,2022-05-01,63156,6820000,Yes
VIB,2022-05-01,31852,1980000,Yes
VIC,2022-05-01,80000,2150000,Yes
VJC,2022-05-01,129900,547400,Yes
VNM,2022-05-01,71732,1630000,Yes
VPB,2022-05-01,24466,19880000,Yes
VRE,2022-05-01,30900,4190000,Yes
ACB,2022-05-02,26160,5800000,Yes
BID,2022-05-02,37250,1520000,Yes
BVH,2022-05-02,62100,1650000,Yes
CTG,2022-05-02,27750,5950000,Yes
FPT,2022-05-02,86494,4790000,Yes
GAS,2022-05-02,103186,548300,Yes
GVR,2022-05-02,28850,1750000,Yes
HDB,2022-05-02,20240,2810000,Yes
HPG,2022-05-02,32770,16050000,Yes
KDH,2022-05-02,43545,1990000,Yes
MBB,2022-05-02,24833,10180000,Yes
MSN,2022-05-02,115153,1100000,Yes
MWG,2022-05-02,74118,3480000,Yes
NVL,2022-05-02,82000,3230000,Yes
PDR,2022-05-02,62100,2029999,Yes
PLX,2022-05-02,48000,871300,Yes
POW,2022-05-02,13150,10360000,Yes
SAB,2022-05-02,162100,161500,Yes
SSI,2022-05-02,29810,9910000,Yes
STB,2022-05-02,27700,11170000,Yes
TCB,2022-05-02,44000,9800000,Yes
TPB,2022-05-02,33600,3020000,Yes
VCB,2022-05-02,80900,1260000,Yes
VHM,2022-05-02,63156,6820000,Yes
VIB,2022-05-02,31852,1980000,Yes
VIC,2022-05-02,80000,2150000,Yes
VJC,2022-05-02,129900,547400,Yes
VNM,2022-05-02,71732,1630000,Yes
VPB,2022-05-02,24466,19880000,Yes
VRE,2022-05-02,30900,4190000,Yes
ACB,2022-05-03,26160,5800000,Yes
BID,2022-05-03,37250,1520000,Yes
BVH,2022-05-03,62100,1650000,Yes
CTG,2022-05-03,27750,5950000,Yes
FPT,2022-05-03,86494,4790000,Yes
GAS,2022-05-03,103186,548300,Yes
GVR,2022-05-03,28850,1750000,Yes
HDB,2022-05-03,20240,2810000,Yes
HPG,2022-05-03,32770,16050000,Yes
KDH,2022-05-03,43545,1990000,Yes
MBB,2022-05-03,24833,10180000,Yes
MSN,2022-05-03,115153,1100000,Yes
MWG,2022-05-03,74118,3480000,Yes
NVL,2022-05-03,82000,3230000,Yes
PDR,2022-05-03,62100,2029999,Yes
PLX,2022-05-03,48000,871300,Yes
POW,2022-05-03,13150,10360000,Yes
SAB,2022-05-03,162100,161500,Yes
SSI,2022-05-03,29810,9910000,Yes
STB,2022-05-03,27700,11170000,Yes
TCB,2022-05-03,44000,9800000,Yes
TPB,2022-05-03,33600,3020000,Yes
VCB,2022-05-03,80900,1260000,Yes
VHM,2022-05-03,63156,6820000,Yes
VIB,2022-05-03,31852,1980000,Yes
VIC,2022-05-03,80000,2150000,Yes
VJC,2022-05-03,129900,547400,Yes
VNM,2022-05-03,71732,1630000,Yes
VPB,2022-05-03,24466,19880000,Yes
VRE,2022-05-03,30900,4190000,Yes
ACB,2022-05-04,25400,2580000,No
BID,2022-05-04,37250,1560000,No
BVH,2022-05-04,63000,1950000,No
CTG,2022-05-04,27000,4600000,No
FPT,2022-05-04,86082,1920000,No
GAS,2022-05-04,105133,521100,No
HDB,2022-05-04,19840,2740000,No
HPG,2022-05-04,31786,19370000,No
KDH,2022-05-04,42273,462000,No
MBB,2022-05-04,24083,9450000,No
MSN,2022-05-04,112274,512200,No
MWG,2022-05-04,74267,2300000,No
NVL,2022-05-04,80500,3050000,No
PDR,2022-05-04,61500,2660000,No
PLX,2022-05-04,48650,779900,No
POW,2022-05-04,14050,20390000,No
SAB,2022-05-04,163500,75900,No
SSI,2022-05-04,28433,7920000,No
STB,2022-05-04,26750,8980000,No
TCB,2022-05-04,42000,6380000,No
TPB,2022-05-04,32000,1640000,No
VCB,2022-05-04,79900,892600,No
VHM,2022-05-04,62670,2510000,No
VIB,2022-05-04,29926,839020,No
VIC,2022-05-04,79700,1440000,No
VJC,2022-05-04,130300,488600,No
VNM,2022-05-04,70089,1760000,No
VPB,2022-05-04,23866,18030000,No
VRE,2022-05-04,29950,2430000,No
ACB,2022-05-05,25360,4010000,No
BID,2022-05-05,38200,1990000,No
BVH,2022-05-05,64000,1710000,No
CTG,2022-05-05,27900,4600000,No
FPT,2022-05-05,86247,2630000,No
GAS,2022-05-05,106496,351200,No
GVR,2022-05-05,28200,1270000,No
HDB,2022-05-05,20120,1840000,No
HPG,2022-05-05,31824,17960000,No
KDH,2022-05-05,41909,867020,No
MBB,2022-05-05,24166,8289999,No
MSN,2022-05-05,118131,933300,No
MWG,2022-05-05,74217,2340000,No
NVL,2022-05-05,81200,2170000,No
PDR,2022-05-05,61500,2540000,No
PLX,2022-05-05,47600,1540000,No
POW,2022-05-05,14150,13090000,No
SAB,2022-05-05,169400,112300,No
SSI,2022-05-05,27544,10780000,No
STB,2022-05-05,26900,13510000,No
TCB,2022-05-05,42600,4800000,No
TPB,2022-05-05,34200,7810000,No
VCB,2022-05-05,81000,1020000,No
VHM,2022-05-05,66848,7520000,No
VIB,2022-05-05,30963,947970,No
VIC,2022-05-05,80000,1860000,No
VJC,2022-05-05,130800,431400,No
VNM,2022-05-05,69702,1550000,No
VPB,2022-05-05,23700,15940000,No
VRE,2022-05-05,30300,2500000,No
ACB,2022-05-06,24800,2400000,No
BID,2022-05-06,37000,1580000,No
BVH,2022-05-06,63800,3120000,No
CTG,2022-05-06,27000,2340000,No
FPT,2022-05-06,82540,2920000,No
GAS,2022-05-06,106885,576300,No
GVR,2022-05-06,26800,1430000,No
HDB,2022-05-06,19240,2730000,No
HPG,2022-05-06,31635,19510000,No
KDH,2022-05-06,41909,1410000,No
MBB,2022-05-06,23333,10620000,No
MSN,2022-05-06,116145,825300,No
MWG,2022-05-06,72826,2170000,No
NVL,2022-05-06,80800,3890000,No
PDR,2022-05-06,61000,1890000,No
PLX,2022-05-06,45800,1030000,No
POW,2022-05-06,13900,11540000,No
SAB,2022-05-06,167500,155000,No
SSI,2022-05-06,25634,16110000,No
STB,2022-05-06,25500,15250000,No
TCB,2022-05-06,41500,4890000,No
TPB,2022-05-06,33600,2049999,No
VCB,2022-05-06,79400,775900,No
VHM,2022-05-06,66751,5560000,No
VIB,2022-05-06,30074,832810,No
VIC,2022-05-06,79800,1690000,No
VJC,2022-05-06,128000,369700,No
VNM,2022-05-06,67865,2110000,No
VPB,2022-05-06,22766,19180000,No
VRE,2022-05-06,29600,7480000,No
ACB,2022-05-07,24800,2400000,Yes
BID,2022-05-07,37000,1580000,Yes
BVH,2022-05-07,63800,3120000,Yes
CTG,2022-05-07,27000,2340000,Yes
FPT,2022-05-07,82540,2920000,Yes
GAS,2022-05-07,106885,576300,Yes
GVR,2022-05-07,26800,1430000,Yes
HDB,2022-05-07,19240,2730000,Yes
HPG,2022-05-07,31635,19510000,Yes
KDH,2022-05-07,41909,1410000,Yes
MBB,2022-05-07,23333,10620000,Yes
MSN,2022-05-07,116145,825300,Yes
MWG,2022-05-07,72826,2170000,Yes
NVL,2022-05-07,80800,3890000,Yes
PDR,2022-05-07,61000,1890000,Yes
PLX,2022-05-07,45800,1030000,Yes
POW,2022-05-07,13900,11540000,Yes
SAB,2022-05-07,167500,155000,Yes
SSI,2022-05-07,25634,16110000,Yes
STB,2022-05-07,25500,15250000,Yes
TCB,2022-05-07,41500,4890000,Yes
TPB,2022-05-07,33600,2049999,Yes
VCB,2022-05-07,79400,775900,Yes
VHM,2022-05-07,66751,5560000,Yes
VIB,2022-05-07,30074,832810,Yes
VIC,2022-05-07,79800,1690000,Yes
VJC,2022-05-07,128000,369700,Yes
VNM,2022-05-07,67865,2110000,Yes
VPB,2022-05-07,22766,19180000,Yes
VRE,2022-05-07,29600,7480000,Yes
ACB,2022-05-08,24800,2400000,Yes
BID,2022-05-08,37000,1580000,Yes
BVH,2022-05-08,63800,3120000,Yes
CTG,2022-05-08,27000,2340000,Yes
FPT,2022-05-08,82540,2920000,Yes
GAS,2022-05-08,106885,576300,Yes
GVR,2022-05-08,26800,1430000,Yes
HDB,2022-05-08,19240,2730000,Yes
HPG,2022-05-08,31635,19510000,Yes
KDH,2022-05-08,41909,1410000,Yes
MBB,2022-05-08,23333,10620000,Yes
MSN,2022-05-08,116145,825300,Yes
MWG,2022-05-08,72826,2170000,Yes
NVL,2022-05-08,80800,3890000,Yes
PDR,2022-05-08,61000,1890000,Yes
PLX,2022-05-08,45800,1030000,Yes
POW,2022-05-08,13900,11540000,Yes
SAB,2022-05-08,167500,155000,Yes
SSI,2022-05-08,25634,16110000,Yes
STB,2022-05-08,25500,15250000,Yes
TCB,2022-05-08,41500,4890000,Yes
TPB,2022-05-08,33600,2049999,Yes
VCB,2022-05-08,79400,775900,Yes
VHM,2022-05-08,66751,5560000,Yes
VIB,2022-05-08,30074,832810,Yes
VIC,2022-05-08,79800,1690000,Yes
VJC,2022-05-08,128000,369700,Yes
VNM,2022-05-08,67865,2110000,Yes
VPB,2022-05-08,22766,19180000,Yes
VRE,2022-05-08,29600,7480000,Yes
ACB,2022-05-09,24480,6470000,No
BID,2022-05-09,34450,2410000,No
BVH,2022-05-09,59400,2430000,No
CTG,2022-05-09,25150,5430000,No
FPT,2022-05-09,77432,5400000,No
GAS,2022-05-09,102115,571900,No
GVR,2022-05-09,24950,2120000,No
HDB,2022-05-09,18400,5040000,No
HPG,2022-05-09,30235,34170000,No
KDH,2022-05-09,39000,1390000,No
MBB,2022-05-09,21833,18900000,No
MSN,2022-05-09,114061,1080000,No
MWG,2022-05-09,67759,5390000,No
NVL,2022-05-09,78500,3580000,No
PDR,2022-05-09,59300,2280000,No
PLX,2022-05-09,42600,2500000,No
POW,2022-05-09,12950,15380000,No
SAB,2022-05-09,160100,186100,No
SSI,2022-05-09,23857,20650000,No
STB,2022-05-09,23750,23970000,No
TCB,2022-05-09,38600,12360000,No
TPB,2022-05-09,31600,2200000,No
VCB,2022-05-09,77900,1670000,No
VHM,2022-05-09,66071,5660000,No
VIB,2022-05-09,28889,1750000,No
VIC,2022-05-09,79100,2430000,No
VJC,2022-05-09,124000,561000,No
VNM,2022-05-09,67672,2390000,No
VPB,2022-05-09,21200,35900000,No
VRE,2022-05-09,28200,7500000,No
ACB,2022-05-10,24640,4810000,No
BID,2022-05-10,35800,1730000,No
BVH,2022-05-10,60000,1830000,No
CTG,2022-05-10,25200,6490000,No
FPT,2022-05-10,81057,3380000,No
GAS,2022-05-10,105133,645200,No
GVR,2022-05-10,24750,1740000,No
HDB,2022-05-10,19240,4310000,No
HPG,2022-05-10,31105,25270000,No
KDH,2022-05-10,39455,1580000,No
MBB,2022-05-10,22541,13010000,No
MSN,2022-05-10,115252,1090000,No
MWG,2022-05-10,69597,3640000,No
NVL,2022-05-10,79000,3350000,No
PDR,2022-05-10,61900,2770000,No
PLX,2022-05-10,42700,1180000,No
POW,2022-05-10,13300,11050000,No
SAB,2022-05-10,164900,147000,No
SSI,2022-05-10,24790,16399999,No
STB,2022-05-10,23900,18390000,No
TCB,2022-05-10,38700,10240000,No
TPB,2022-05-10,33300,5930000,No
VCB,2022-05-10,80000,926000,No
VHM,2022-05-10,67917,4350000,No
VIB,2022-05-10,28445,1550000,No
VIC,2022-05-10,80400,2620000,No
VJC,2022-05-10,129100,625400,No
VNM,2022-05-10,68252,3110000,No
VPB,2022-05-10,22200,22640000,No
VRE,2022-05-10,28100,4230000,No
ACB,2022-05-11,25280,2900000,No
BID,2022-05-11,36100,862900,No
BVH,2022-05-11,58500,1570000,No
CTG,2022-05-11,26700,5670000,No
FPT,2022-05-11,83940,2000000,No
GAS,2022-05-11,106009,328500,No
GVR,2022-05-11,24600,1010000,No
HDB,2022-05-11,19400,1840000,No
HPG,2022-05-11,30764,12430000,No
KDH,2022-05-11,39636,1760000,No
MBB,2022-05-11,22916,6920000,No
MSN,2022-05-11,111082,990800,No
MWG,2022-05-11,70044,2330000,No
NVL,2022-05-11,78700,2690000,No
